"Deaths","Injured","Affected","Damage","Natural","Tech","Africa","America","Asia","Europe","Oceania"
11,0,0,0,1,0,0,0,0,0,1
25,0,0,0,1,0,0,0,0,0,1
0,0,2499,0,1,0,0,1,0,0,0
0,24,18024,50000,1,0,0,0,1,0,0
12,0,0,0,0,1,0,0,1,0,0
17,600,3900,12500000,1,0,0,0,1,0,0
17,12,12,0,0,1,1,0,0,0,0
12,4,4,36,1,0,1,0,0,0,0
148,0,581268,25000,1,0,0,0,1,0,0
41,680,6280,1250000,1,0,0,0,1,0,0
2,0,0,250000,1,0,0,1,0,0,0
20,0,0,0,0,1,1,0,0,0,0
21,0,0,0,0,1,0,0,1,0,0
11,15,15,0,0,1,1,0,0,0,0
14,25,25,0,0,1,0,0,1,0,0
35,100,100,0,0,1,1,0,0,0,0
20,0,0,0,0,1,1,0,0,0,0
50,0,0,0,0,1,0,0,1,0,0
19,0,0,0,0,1,0,0,1,0,0
0,0,0,770000,1,0,0,0,1,0,0
0,300,300,0,1,0,0,0,1,0,0
84,138,3800138,32033,1,0,0,0,1,0,0
53,0,1500000,1.4e+07,1,0,0,1,0,0,0
13,0,155,0,0,1,0,0,1,0,0
0,18,18,1e+06,1,0,0,1,0,0,0
3,0,25000,0,1,0,0,0,1,0,0
3,0,2400,367000,1,0,0,0,1,0,0
5,0,1709511,19000,1,0,0,0,1,0,0
53,0,39600,5400000,1,0,0,0,1,0,0
11,0,0,0,1,0,0,0,1,0,0
4140,0,2e+06,1450000,1,0,0,0,1,0,0
4,200,18200,4500000,1,0,0,0,1,0,0
11,70,70,0,0,1,1,0,0,0,0
11,0,32,0,0,1,1,0,0,0,0
229,0,41,0,0,1,1,0,0,0,0
53,72,72,0,0,1,1,0,0,0,0
20,0,0,0,0,1,0,1,0,0,0
17,421,39336,0,1,0,0,1,0,0,0
13,0,200,150000,1,0,0,0,0,1,0
51,0,0,0,0,1,1,0,0,0,0
2287,3470,3470,0,1,0,1,0,0,0,0
6,0,30000,36000,1,0,1,0,0,0,0
199,1306,1922332,275000,1,0,1,0,0,0,0
0,30,930,325000,1,0,0,1,0,0,0
20,0,120,0,1,0,0,1,0,0,0
34,0,1e+05,0,1,0,1,0,0,0,0
18,0,11400,790000,1,0,0,0,1,0,0
20,0,6000,0,1,0,0,0,1,0,0
46,0,3050,0,1,0,0,0,1,0,0
25,0,0,0,1,0,0,0,1,0,0
0,0,540,0,1,0,0,1,0,0,0
49,0,5000,1.6e+07,1,0,0,1,0,0,0
1,0,125190,0,1,0,0,1,0,0,0
0,0,100,0,1,0,0,1,0,0,0
6,0,6948,0,1,0,0,1,0,0,0
4,0,13000,0,1,0,0,1,0,0,0
4,14,7099,0,1,0,0,1,0,0,0
14,76,1476,340000,1,0,0,0,0,1,0
2,28,88,115500,1,0,0,0,0,1,0
22,13,13,0,0,1,0,0,1,0,0
15,30,30,0,0,1,0,0,1,0,0
27,0,30,0,0,1,1,0,0,0,0
26,0,0,0,0,1,1,0,0,0,0
9,145,7135,166000,1,0,0,0,1,0,0
12,0,75000,0,1,0,0,0,1,0,0
85,200,300200,920000,1,0,0,0,1,0,0
2,0,1000,0,1,0,0,1,0,0,0
23,60,70060,0,1,0,1,0,0,0,0
7,0,0,0,1,0,1,0,0,0,0
18,187,187,0,0,1,0,0,1,0,0
0,0,1500,10000,1,0,0,0,1,0,0
59,90,90,0,0,1,0,0,1,0,0
27,4,4,0,0,1,1,0,0,0,0
27,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0
25,124,15124,0,1,0,0,0,1,0,0
0,0,150000,3700,1,0,0,1,0,0,0
12,0,60000,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
12,0,2200,1100000,1,0,0,0,0,1,0
25,0,0,0,0,1,0,0,1,0,0
2,0,0,0,1,0,0,0,0,0,1
12,2,253300,305000,1,0,0,0,1,0,0
21,0,22,0,0,1,0,0,1,0,0
189,0,0,0,0,1,0,0,1,0,0
18,0,0,0,0,1,1,0,0,0,0
21,35,35,0,1,0,0,0,1,0,0
13,0,0,0,0,1,1,0,0,0,0
6,0,10000,536800,1,0,0,1,0,0,0
8,3,11303,10000,1,0,0,0,0,1,0
13,0,0,0,0,1,0,0,1,0,0
88,0,250000,16500000,1,0,0,1,0,0,0
47,0,0,0,0,1,1,0,0,0,0
11,44,44,0,0,1,1,0,0,0,0
11,20,20,0,0,1,1,0,0,0,0
12,0,0,0,0,1,0,0,1,0,0
13,29,29,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,1,0,0
15,0,300,0,1,0,0,1,0,0,0
10,22,22,0,0,1,1,0,0,0,0
42,0,0,0,0,1,1,0,0,0,0
5,0,0,4e+05,1,0,0,1,0,0,0
14,0,0,7005,1,0,0,1,0,0,0
51,0,0,0,1,0,1,0,0,0,0
3,0,4200,0,1,0,0,0,1,0,0
35,0,20000,0,1,0,0,0,1,0,0
0,716,716,10000,1,0,0,0,1,0,0
21,0,25000,0,1,0,0,0,1,0,0
90,0,0,0,0,1,1,0,0,0,0
28,0,0,0,0,1,0,0,1,0,0
45,0,5e+05,775000,1,0,0,0,1,0,0
22,22,22,0,0,1,0,0,1,0,0
0,98415,98415,0,1,0,1,0,0,0,0
12,5164,5164,0,1,0,1,0,0,0,0
57,942,942,0,1,0,1,0,0,0,0
2,0,139,0,1,0,1,0,0,0,0
1,119,119,0,1,0,1,0,0,0,0
90,4227,4227,0,1,0,1,0,0,0,0
0,0,1420,0,1,0,0,1,0,0,0
0,0,13150,0,1,0,1,0,0,0,0
0,0,41300,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0
17,10,10,0,0,1,0,1,0,0,0
13,13,13,0,0,1,0,0,1,0,0
18,10,10,0,0,1,1,0,0,0,0
14,0,105000,25000,1,0,0,0,1,0,0
0,17,2517,0,0,1,0,1,0,0,0
19,6,6,0,0,1,1,0,0,0,0
12,0,0,0,0,1,0,0,1,0,0
8,150,150,0,0,1,0,0,1,0,0
41,6,6,0,0,1,0,0,0,1,0
33,0,0,0,1,0,0,0,1,0,0
182,105,1016063,106753,1,0,0,0,1,0,0
0,0,7286,0,1,0,0,0,0,0,1
2,0,0,150000,1,0,0,1,0,0,0
453,14059,47778,250000,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1
10,0,0,0,0,1,0,0,1,0,0
0,28,328,115000,1,0,0,0,0,1,0
26,0,0,0,0,1,1,0,0,0,0
23,14,14,0,0,1,0,0,1,0,0
13,10,10,0,0,1,0,0,0,1,0
2,0,75000,0,1,0,0,0,1,0,0
2,3,3,5200000,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,0,1000,0,1,0,0,0,0,0,1
13,0,3000,0,1,0,0,0,1,0,0
9,0,5463,0,1,0,0,0,1,0,0
8,0,10000,1e+05,1,0,0,0,1,0,0
0,0,1800000,119300,1,0,0,0,1,0,0
10,0,0,11000,1,0,1,0,0,0,0
23,1428,1428,0,1,0,0,1,0,0,0
0,0,12956,0,1,0,1,0,0,0,0
0,0,9900,1822,1,0,0,0,1,0,0
0,124,124,0,1,0,0,0,0,0,1
20,0,1e+05,0,1,0,0,0,1,0,0
19,28,10028,17200,1,0,0,0,1,0,0
0,0,100,25000,1,0,0,0,0,0,1
202,21812,21812,0,1,0,0,0,1,0,0
0,4000,4000,0,1,0,1,0,0,0,0
69,10730,10730,0,1,0,1,0,0,0,0
317,57564,57564,0,1,0,0,0,1,0,0
179,0,0,0,1,0,0,0,0,1,0
0,0,0,3400000,1,0,0,1,0,0,0
0,0,75000,5e+05,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0
0,0,556000,0,1,0,1,0,0,0,0
0,0,0,1200000,1,0,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0
0,0,1500000,44669,1,0,0,1,0,0,0
0,0,360000,0,1,0,0,1,0,0,0
0,0,3e+05,0,1,0,0,1,0,0,0
0,0,0,72000,1,0,0,1,0,0,0
0,0,386610,37000,1,0,0,1,0,0,0
0,0,13500000,0,1,0,0,0,1,0,0
0,0,8200000,1100000,1,0,0,0,1,0,0
0,0,350600,0,1,0,1,0,0,0,0
0,0,0,3e+06,1,0,0,1,0,0,0
0,0,320000,0,1,0,1,0,0,0,0
11,0,0,0,1,0,0,0,0,1,0
4,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0
15,1,1,0,0,1,0,0,1,0,0
19,0,66,0,0,1,0,0,1,0,0
17,12,12,0,0,1,0,1,0,0,0
3,9,11009,0,1,0,0,0,1,0,0
13,57,57,0,1,0,0,1,0,0,0
4,0,31451,0,1,0,0,1,0,0,0
4,0,10000,0,1,0,0,1,0,0,0
7,0,720885,0,1,0,0,0,1,0,0
11,0,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
84,47,6643,0,1,0,0,0,1,0,0
20,12,12,0,0,1,0,0,0,1,0
4,0,0,58000,1,0,0,0,0,1,0
16,0,0,0,0,1,1,0,0,0,0
24,0,0,0,0,1,0,0,1,0,0
14,0,0,0,0,1,1,0,0,0,0
125,22,22,0,0,1,0,1,0,0,0
9,0,0,0,1,0,1,0,0,0,0
0,0,13160,0,1,0,0,0,1,0,0
2,0,2650,0,1,0,0,0,1,0,0
2,0,780,0,1,0,0,1,0,0,0
15,0,0,0,0,1,1,0,0,0,0
6,195,10111,0,1,0,0,1,0,0,0
334,0,0,0,0,1,0,1,0,0,0
15,28,28,0,1,0,0,1,0,0,0
3,0,9900,2e+06,1,0,0,0,0,0,1
30,0,0,0,0,1,0,1,0,0,0
43,0,0,0,0,1,1,0,0,0,0
12,0,271,0,1,0,0,0,1,0,0
0,0,14000,0,1,0,0,1,0,0,0
0,0,5427,0,1,0,0,1,0,0,0
28,0,17,0,0,1,0,1,0,0,0
58,0,0,0,0,1,1,0,0,0,0
11,1,1,0,0,1,0,0,1,0,0
8,25,125025,0,1,0,1,0,0,0,0
10,0,0,1e+05,1,0,0,1,0,0,0
22,0,0,0,1,0,0,1,0,0,0
18,0,0,0,1,0,1,0,0,0,0
0,0,15974,0,1,0,1,0,0,0,0
4,0,0,0,1,0,1,0,0,0,0
10,0,0,0,1,0,1,0,0,0,0
30,0,0,0,1,0,0,0,1,0,0
10,3,3,0,0,1,0,1,0,0,0
10,13,13,0,0,1,0,0,1,0,0
17,0,0,0,0,1,1,0,0,0,0
0,0,5460,0,1,0,0,0,0,1,0
0,0,2000,0,1,0,0,0,1,0,0
20,30,30,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
18,0,0,0,0,1,1,0,0,0,0
18,12,12,0,0,1,1,0,0,0,0
78,70,70,0,0,1,0,0,1,0,0
9,2350,2350,0,0,1,0,0,1,0,0
65,0,0,0,0,1,1,0,0,0,0
43,0,0,0,0,1,1,0,0,0,0
20,0,21,0,0,1,1,0,0,0,0
17,0,0,0,0,1,0,0,1,0,0
13,30,30,0,0,1,0,0,0,1,0
11,0,4255,0,1,0,1,0,0,0,0
51,79,8379,0,1,0,0,1,0,0,0
60,0,335540,0,1,0,0,1,0,0,0
0,0,9000,0,1,0,0,1,0,0,0
14,0,3000,0,1,0,0,1,0,0,0
0,0,16246,0,1,0,1,0,0,0,0
333,22967,22967,0,1,0,0,0,1,0,0
28,90,90,190000,1,0,0,1,0,0,0
63,0,129100,0,1,0,0,0,1,0,0
5,20,20,80000,1,0,0,0,1,0,0
25,22,22,0,1,0,0,0,1,0,0
13,0,19,0,0,1,0,0,1,0,0
0,0,627,0,1,0,0,0,0,0,1
0,48,1763,0,1,0,0,0,1,0,0
1,0,6000,0,1,0,0,1,0,0,0
20,40,40,0,0,1,1,0,0,0,0
2,12,12,1200000,1,0,0,1,0,0,0
1,0,8000,0,1,0,0,1,0,0,0
6,0,600,0,1,0,0,1,0,0,0
23,0,0,0,1,0,0,1,0,0,0
10,0,0,0,1,0,0,1,0,0,0
26,0,300,0,1,0,1,0,0,0,0
2,12,32772,2000,1,0,0,0,1,0,0
2,0,350,0,1,0,0,0,0,0,1
10,0,63000,0,1,0,1,0,0,0,0
12,6,1306,0,1,0,0,1,0,0,0
60,672,975672,0,1,0,1,0,0,0,0
157,0,0,0,0,1,1,0,0,0,0
23,33,33,0,0,1,0,1,0,0,0
12,0,0,0,0,1,0,1,0,0,0
10,0,0,0,1,0,1,0,0,0,0
9,4,168397,0,1,0,0,0,1,0,0
9,45,1295,0,1,0,0,0,1,0,0
3,0,1100,0,1,0,1,0,0,0,0
603,1500,1501500,2e+06,1,0,1,0,0,0,0
628,186,270186,0,1,0,1,0,0,0,0
206,915,59540,103000,1,0,0,0,1,0,0
32,91,91,0,0,1,1,0,0,0,0
20,45,45,0,0,1,1,0,0,0,0
0,2355,2355,0,0,1,0,0,1,0,0
72,22000,22000,0,1,0,1,0,0,0,0
5,0,2000,1e+07,1,0,0,1,0,0,0
5,0,860,0,1,0,0,0,1,0,0
60,30,30,0,0,1,1,0,0,0,0
78,640,3496,0,0,1,0,0,1,0,0
100,0,0,0,0,1,0,0,1,0,0
10,5,5,0,0,1,0,1,0,0,0
713,461542,461542,0,1,0,0,0,1,0,0
19,0,1075,0,1,0,1,0,0,0,0
0,0,10000,0,1,0,0,0,0,0,1
35,0,0,0,1,0,0,0,1,0,0
70,1076,10001076,2500000,1,0,0,0,1,0,0
26,30,30,0,0,1,0,0,1,0,0
25,65,65,0,0,1,0,0,1,0,0
19,20,20,0,0,1,0,1,0,0,0
13,0,0,0,0,1,0,0,1,0,0
14,9,9,0,0,1,1,0,0,0,0
0,3577,3577,0,1,0,1,0,0,0,0
30,0,0,0,1,0,0,0,1,0,0
28,612,14854,0,1,0,0,0,1,0,0
17,10,10,0,0,1,0,1,0,0,0
2,0,235000,0,1,0,0,0,1,0,0
10,0,0,0,0,1,0,1,0,0,0
10,0,5865,0,1,0,0,0,1,0,0
16,6,1281,0,1,0,0,0,1,0,0
15,0,0,0,1,0,0,0,1,0,0
10,0,4500,0,1,0,0,1,0,0,0
13,0,6,0,0,1,1,0,0,0,0
19,38,38,0,0,1,1,0,0,0,0
1,35,3035,0,1,0,0,0,1,0,0
1,0,2000,0,1,0,0,1,0,0,0
29,28,28,0,0,1,0,0,0,1,0
50,0,0,0,1,0,0,0,1,0,0
39,135,135,0,1,0,0,0,1,0,0
10,12,12,0,0,1,0,0,1,0,0
24,10,10,0,0,1,0,1,0,0,0
10,0,0,0,1,0,0,0,0,0,1
14,0,1647,0,1,0,0,1,0,0,0
8,12,177,1300000,1,0,0,1,0,0,0
11,0,0,0,1,0,0,0,1,0,0
25,282,15555,50000,1,0,0,0,1,0,0
60,40,40,0,0,1,1,0,0,0,0
39,45,10045,0,1,0,0,0,1,0,0
50,0,2e+07,1810000,1,0,0,0,1,0,0
8,180,345311,0,1,0,1,0,0,0,0
45,94,400094,230000,1,0,1,0,0,0,0
0,0,2e+06,0,1,0,1,0,0,0,0
41,3,3,0,0,1,0,0,0,1,0
2,0,2258,0,1,0,0,0,1,0,0
18,2,13002,15000,1,0,0,0,1,0,0
12,0,0,0,0,1,1,0,0,0,0
13,0,450,0,1,0,1,0,0,0,0
1,0,19500,8e+05,1,0,0,1,0,0,0
16,17,17,0,0,1,1,0,0,0,0
29,0,0,0,0,1,0,0,0,1,0
24,0,0,0,0,1,0,1,0,0,0
32,0,0,0,1,0,0,1,0,0,0
73,0,1000,50000,1,0,1,0,0,0,0
54,0,0,0,0,1,0,0,1,0,0
19,21,21,0,0,1,1,0,0,0,0
15,0,100,0,1,0,1,0,0,0,0
13,0,0,0,1,0,1,0,0,0,0
5,0,0,0,1,0,0,1,0,0,0
2,0,1800,0,1,0,0,1,0,0,0
0,0,320,0,1,0,0,0,0,1,0
8,9,109,0,1,0,1,0,0,0,0
7,937,937,0,1,0,1,0,0,0,0
50,12,12,0,1,0,1,0,0,0,0
13,0,0,0,0,1,0,1,0,0,0
26,3847,3847,0,1,0,1,0,0,0,0
3,216,216,0,1,0,1,0,0,0,0
1,0,600,0,1,0,0,0,0,1,0
1,5,65,0,1,0,0,0,0,1,0
0,0,1200,0,1,0,0,0,0,1,0
16,0,310595,0,1,0,0,1,0,0,0
0,0,500,0,1,0,0,0,1,0,0
15,2,507,0,1,0,1,0,0,0,0
20,0,0,0,1,0,0,0,1,0,0
5,0,5000,0,1,0,1,0,0,0,0
10,15,15,0,0,1,0,0,1,0,0
0,0,2100,0,1,0,0,1,0,0,0
23,0,0,0,0,1,1,0,0,0,0
300,0,4500000,6200000,1,0,0,0,1,0,0
1,0,52000,0,1,0,0,0,1,0,0
260,12000,12000,0,1,0,1,0,0,0,0
3559,180000,180000,0,1,0,1,0,0,0,0
8,0,80000,0,1,0,0,0,1,0,0
8,3,3108,0,1,0,0,1,0,0,0
3,0,0,0,1,0,0,0,1,0,0
4,0,6750,0,1,0,0,0,1,0,0
90,0,0,0,1,0,0,0,1,0,0
121,418,418,0,1,0,0,0,1,0,0
12,0,500,0,1,0,0,0,1,0,0
0,0,1800,0,1,0,0,0,1,0,0
28,18760,18760,0,1,0,0,0,1,0,0
4,0,362,0,1,0,0,0,0,1,0
22,450,450,0,1,0,0,0,1,0,0
4,30,20030,7100,1,0,1,0,0,0,0
7,0,3000,0,1,0,0,1,0,0,0
0,0,1000,0,1,0,0,0,1,0,0
61,25,129953,0,1,0,1,0,0,0,0
13,0,0,0,1,0,1,0,0,0,0
0,4,304,0,1,0,0,0,0,1,0
1,0,160,0,1,0,0,1,0,0,0
17,0,0,0,0,1,0,1,0,0,0
14,12,12,0,0,1,1,0,0,0,0
25,0,0,0,0,1,0,0,0,1,0
12,43,43,0,0,1,0,0,1,0,0
27,0,73,0,0,1,1,0,0,0,0
21,30,30,0,0,1,0,1,0,0,0
23,16,16,0,0,1,1,0,0,0,0
0,15,15,0,1,0,0,1,0,0,0
2,15,4272,0,1,0,0,1,0,0,0
52,0,0,0,0,1,1,0,0,0,0
23,0,208602,0,1,0,0,1,0,0,0
10,19,19,0,0,1,0,0,1,0,0
20,0,0,0,0,1,0,0,1,0,0
3,150,150,0,1,0,0,1,0,0,0
6,0,0,0,1,0,0,0,1,0,0
1,0,36,0,1,0,0,0,1,0,0
6,0,0,0,1,0,0,0,1,0,0
8,0,2500,0,1,0,1,0,0,0,0
24,11,561,0,1,0,0,0,1,0,0
13,0,0,0,0,1,0,0,1,0,0
22,39,39,0,0,1,0,0,1,0,0
13,220,244220,1300000,1,0,0,0,1,0,0
10,17,17,0,0,1,1,0,0,0,0
18,33,33,0,0,1,0,1,0,0,0
30,0,0,0,0,1,0,1,0,0,0
0,0,45000,0,1,0,0,0,1,0,0
3,0,265,0,1,0,0,0,1,0,0
0,1,651,0,1,0,0,0,0,0,1
0,0,7406,0,1,0,0,1,0,0,0
10,0,70,0,1,0,0,0,1,0,0
0,0,11650,0,1,0,0,0,0,1,0
38,24,24,0,0,1,0,0,1,0,0
4,100,100,0,0,1,0,0,1,0,0
11,0,0,0,0,1,0,1,0,0,0
30,0,0,0,0,1,0,0,1,0,0
0,0,6198,0,1,0,1,0,0,0,0
2,0,55495,0,1,0,0,0,1,0,0
70,0,0,0,0,1,1,0,0,0,0
2,0,145,0,1,0,0,1,0,0,0
3,0,234800,0,1,0,1,0,0,0,0
0,0,5088,0,1,0,0,0,1,0,0
0,0,159,0,1,0,0,0,0,1,0
52,60,60,0,1,0,0,0,1,0,0
2,0,600,0,1,0,0,0,1,0,0
6,120,45120,145000,1,0,0,0,1,0,0
31,190,33190,460000,1,0,0,0,0,1,0
128,0,0,0,1,0,0,0,0,1,0
4,0,0,0,1,0,0,0,0,1,0
2,0,0,0,1,0,0,0,0,1,0
567,0,0,0,1,0,0,0,0,1,0
5,0,0,0,1,0,0,0,0,1,0
3,0,0,0,1,0,0,0,0,1,0
2,0,142,0,1,0,0,1,0,0,0
0,0,15800,0,1,0,0,0,0,0,1
1,100,2100,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0
2,16,18016,0,1,0,0,0,1,0,0
0,0,150,2e+05,1,0,0,1,0,0,0
3,0,600,0,1,0,0,1,0,0,0
7,0,30000,0,1,0,0,1,0,0,0
10,0,0,0,1,0,0,0,1,0,0
7,123,123,0,1,0,0,0,0,1,0
0,0,150000,0,1,0,0,0,0,1,0
0,0,11700,0,1,0,0,0,1,0,0
15,0,0,0,0,1,1,0,0,0,0
50,0,0,0,1,0,0,0,1,0,0
0,28,460,0,1,0,0,0,1,0,0
10,0,0,0,0,1,0,0,0,1,0
23,73,73,0,0,1,0,0,1,0,0
12,20,20,0,0,1,1,0,0,0,0
29,18,18,0,0,1,0,0,1,0,0
80,0,0,0,0,1,1,0,0,0,0
27,0,0,0,0,1,0,1,0,0,0
25,0,0,0,0,1,0,0,1,0,0
1900,0,3e+06,1e+07,1,0,0,0,1,0,0
119,41,82541,204000,1,0,0,0,1,0,0
17,0,360000,0,1,0,0,0,1,0,0
8,134,11804,0,1,0,0,0,1,0,0
1,0,0,6e+05,1,0,0,1,0,0,0
114,0,7600000,75000,1,0,0,0,1,0,0
0,4852,4852,0,1,0,0,1,0,0,0
128,0,71216,0,1,0,0,1,0,0,0
15,94513,94513,0,1,0,0,1,0,0,0
5,16573,16573,0,1,0,0,1,0,0,0
14,0,0,0,0,1,0,0,0,1,0
45,100,100,0,0,1,1,0,0,0,0
10,0,0,0,0,1,0,1,0,0,0
1,3,2003,0,0,1,1,0,0,0,0
13,0,0,0,0,1,1,0,0,0,0
35,17,17,0,0,1,0,0,1,0,0
11,0,0,0,0,1,0,0,1,0,0
64,71,871,0,1,0,0,0,1,0,0
0,0,6200,0,1,0,0,0,1,0,0
4,0,2000,377440,1,0,0,0,1,0,0
15,15,15,0,0,1,0,0,1,0,0
15,0,871,0,1,0,1,0,0,0,0
17,50,50,0,0,1,0,0,1,0,0
13,9,9,0,0,1,0,0,1,0,0
492,106630,106630,0,1,0,0,0,1,0,0
0,52,9577,0,1,0,0,0,1,0,0
7,0,220,0,1,0,0,0,1,0,0
0,0,3000,0,1,0,0,1,0,0,0
0,0,30000,0,1,0,0,1,0,0,0
17,6264,6264,0,1,0,0,1,0,0,0
9,64,3027,5258,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0
400,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0
868,0,0,0,1,0,0,0,0,1,0
400,0,0,0,1,0,0,0,0,1,0
51,0,40,0,1,0,0,0,1,0,0
12,0,0,0,1,0,0,1,0,0,0
13,0,0,0,1,0,0,0,1,0,0
15,0,0,0,1,0,1,0,0,0,0
115,0,145,0,0,1,1,0,0,0,0
16,0,0,0,1,0,0,0,1,0,0
12,12,12,0,0,1,0,0,1,0,0
19,0,0,0,0,1,0,1,0,0,0
1,0,150,0,1,0,0,0,0,1,0
19,30,30,0,0,1,1,0,0,0,0
6,4,2104,0,1,0,0,0,1,0,0
0,0,0,106000,1,0,0,0,0,1,0
31,0,0,0,0,1,0,0,1,0,0
19,0,1500,45000,1,0,0,0,1,0,0
13,61,15861,0,1,0,0,0,1,0,0
7,0,5000,0,1,0,1,0,0,0,0
32,0,17500,0,1,0,0,0,1,0,0
115,0,1875,0,1,0,0,0,1,0,0
26,4,4,0,1,0,0,0,1,0,0
72,0,108000,1e+07,1,0,0,0,1,0,0
2,0,0,0,1,0,0,0,1,0,0
0,0,90,0,1,0,0,0,0,1,0
0,19,1519,0,1,0,0,0,0,1,0
0,0,5381,0,1,0,1,0,0,0,0
78,0,346300,0,1,0,1,0,0,0,0
12,5,61540,0,1,0,0,0,1,0,0
2,104,63453,0,1,0,0,1,0,0,0
4,157,157,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0
4,665,665,0,1,0,1,0,0,0,0
22,0,0,0,0,1,0,0,1,0,0
17,2,2,0,0,1,1,0,0,0,0
38,6,6606,2e+05,1,0,0,0,1,0,0
100,0,0,0,0,1,1,0,0,0,0
19,0,0,0,0,1,1,0,0,0,0
0,0,10000,0,0,1,0,0,1,0,0
32,0,0,0,0,1,1,0,0,0,0
15,0,0,0,0,1,1,0,0,0,0
61,0,0,0,0,1,1,0,0,0,0
14,21,21,0,0,1,0,1,0,0,0
1,2,302,1e+05,1,0,0,0,1,0,0
356,0,14940,3400000,1,0,0,1,0,0,0
10,0,0,1600000,1,0,0,1,0,0,0
7,0,3500,2500000,1,0,0,0,0,1,0
52,0,2e+05,0,1,0,1,0,0,0,0
12,0,18640,0,1,0,1,0,0,0,0
0,0,423,0,1,0,1,0,0,0,0
5,0,1000,3500000,1,0,0,1,0,0,0
1,0,200,0,1,0,0,1,0,0,0
12,0,435000,0,1,0,0,0,1,0,0
19,0,507500,0,1,0,0,0,1,0,0
19,0,158000,0,1,0,0,0,1,0,0
10,0,36450,13000,1,0,0,0,1,0,0
0,0,6474,0,1,0,1,0,0,0,0
0,0,0,131000,1,0,0,0,1,0,0
0,0,0,10000,1,0,0,0,1,0,0
3,33,71,0,1,0,0,0,1,0,0
5,0,5300000,24000,1,0,0,0,1,0,0
17,29,29,0,1,0,1,0,0,0,0
7,0,200,0,1,0,1,0,0,0,0
0,0,36000,0,1,0,0,1,0,0,0
0,2195,10002195,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,4000,0,1,0,0,1,0,0,0
20,0,0,0,1,0,1,0,0,0,0
0,0,10000,18000,1,0,0,0,0,1,0
3,0,33600,0,1,0,1,0,0,0,0
2,2,61502,0,1,0,0,0,1,0,0
12,0,52500,0,1,0,1,0,0,0,0
28,0,0,0,0,1,1,0,0,0,0
47,0,0,0,0,1,0,0,1,0,0
36,0,76,0,0,1,1,0,0,0,0
11,77,77,0,0,1,0,1,0,0,0
17,0,0,0,0,1,1,0,0,0,0
25,0,0,0,0,1,1,0,0,0,0
0,21,2021,0,1,0,0,0,1,0,0
2,0,83370,0,1,0,0,0,1,0,0
0,108,4608,45000,1,0,0,0,0,1,0
6,0,1325,0,1,0,0,1,0,0,0
15,0,26,0,0,1,1,0,0,0,0
67,0,0,0,0,1,0,1,0,0,0
18,15,15,0,0,1,0,0,1,0,0
2,0,1000,0,1,0,0,1,0,0,0
31,179,247418,0,1,0,0,0,1,0,0
1,0,136607,0,1,0,0,0,1,0,0
52,37,37,0,1,0,1,0,0,0,0
22,169,169,0,1,0,1,0,0,0,0
169,79639,79639,0,1,0,0,1,0,0,0
34,16907,16907,0,1,0,0,1,0,0,0
19,3,3,0,0,1,0,0,1,0,0
36,36,36,0,0,1,0,0,1,0,0
11,0,0,0,0,1,1,0,0,0,0
39,746,130398,17000,1,0,0,0,1,0,0
12,0,500,0,1,0,0,0,1,0,0
1,0,15000,0,1,0,0,0,1,0,0
162,18347,18347,0,1,0,0,0,1,0,0
16,0,0,0,1,0,0,0,1,0,0
11,5600,5600,0,1,0,0,0,1,0,0
0,0,7000,8000,1,0,0,0,0,1,0
0,0,11400,315000,1,0,0,0,1,0,0
28,0,0,0,1,0,0,0,1,0,0
11,0,0,0,1,0,0,0,1,0,0
3,0,0,263000,1,0,0,0,1,0,0
15,11,1411,553000,1,0,0,0,1,0,0
0,9,249,0,1,0,0,1,0,0,0
1,34,1453,0,1,0,0,0,1,0,0
0,900,900,0,1,0,0,0,1,0,0
3,5,26255,0,1,0,0,0,1,0,0
4,0,0,2600000,1,0,0,1,0,0,0
0,0,7e+05,0,1,0,1,0,0,0,0
28,14,14,0,1,0,0,0,0,1,0
19,19,26102,0,1,0,1,0,0,0,0
7,215,3283,0,1,0,0,0,1,0,0
2,0,15000,0,1,0,0,1,0,0,0
99,470,390470,1.7e+07,1,0,0,0,1,0,0
23,0,0,0,1,0,1,0,0,0,0
